phenotypeId,webApiCohortId,cohortName,oldCohortName,logicDescription,cohortId,referentConceptId,cohortType,PMID,oldPhenotypeId,referentConceptName
441788000,17515,Human papilloma virus infection referent incident cohort,[PL 441788001] Human papilloma virus infection referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (441788) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",441788001,441788,referent,,441788000,Human papilloma virus infection
441788000,17514,Human papilloma virus infection referent prevalent cohort,[PL 441788002] Human papilloma virus infection referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (441788) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",441788002,441788,referent,,441788000,Human papilloma virus infection
0,18635,Cranial nerve disorder referent incident cohort,[PL 441848001] Cranial nerve disorder referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (441848) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",441848001,441848,referent,,441848000,Cranial nerve disorder
0,18634,Cranial nerve disorder referent prevalent cohort,[PL 441848002] Cranial nerve disorder referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (441848) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",441848002,441848,referent,,441848000,Cranial nerve disorder
4094294000,17808,Muscle pain referent incident cohort,[PL 442752001] Muscle pain referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (442752) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",442752001,442752,referent,,442752000,Muscle pain
4094294000,17807,Muscle pain referent prevalent cohort,[PL 442752002] Muscle pain referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (442752) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",442752002,442752,referent,,442752000,Muscle pain
4094294000,17723,"Myalgia prevalent cohort: Episodes of myalgia, defined by condition occurrences of myalgia conceptset","[PL 442752003] Myalgia prevalent cohort:  Episodes of myalgia, defined by condition occurrences of 'myalgia' conceptset",,442752003,442752,,,442752000,Muscle pain
443213000,17812,Stillbirth referent incident cohort,[PL 443213001] Stillbirth referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (443213) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",443213001,443213,referent,,443213000,Stillbirth
443213000,17811,Stillbirth referent prevalent cohort,[PL 443213002] Stillbirth referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (443213) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",443213002,443213,referent,,443213000,Stillbirth
443213000,17738,"Stillbirth events, defined by condition occurrences or observations of Stillbirth conceptset in females","[PL 443213003] Stillbirth events, defined by condition occurrences or observations of 'Stillbirth' conceptset in females",,443213003,443213,,,443213000,Stillbirth
443213000,17739,"Livebirth events, defined by condition occurrences or observations of Livebirth conceptset in females","[PL 443213004] Livebirth events, defined by condition occurrences or observations of 'Livebirth' conceptset in females",,443213004,443213,,,443213000,Stillbirth
443387000,17573,Malignant tumor of stomach referent incident cohort,[PL 443387001] Malignant tumor of stomach referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (443387) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",443387001,443387,referent,,443387000,Malignant tumor of stomach
443387000,17572,Malignant tumor of stomach referent prevalent cohort,[PL 443387002] Malignant tumor of stomach referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (443387) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",443387002,443387,referent,,443387000,Malignant tumor of stomach
443392000,17804,Malignant neoplastic disease referent incident cohort,[PL 443392001] Malignant neoplastic disease referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (443392) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",443392001,443392,referent,,443392000,Malignant neoplastic disease
443392000,17803,Malignant neoplastic disease referent prevalent cohort,[PL 443392002] Malignant neoplastic disease referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (443392) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",443392002,443392,referent,,443392000,Malignant neoplastic disease
443392000,17764,Malignant neoplasm excluding non-melanoma skin cancer prevalent cohort: Earliest of condition occurrence or observation of malignant neoplasms excluding non-melanoma skin cancer conceptset,[PL 443392003] Malignant neoplasm excluding non-melanoma skin cancer prevalent cohort:  Earliest of condition occurrence or observation of 'malignant neoplasms excluding non-melanoma skin cancer' conceptset,,443392003,443392,,,443392000,Malignant neoplastic disease
381591000,17437,Cerebral infarction referent incident cohort,[PL 443454001] Cerebral infarction referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (443454) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",443454001,443454,referent,,443454000,Cerebral infarction
381591000,17436,Cerebral infarction referent prevalent cohort,[PL 443454002] Cerebral infarction referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (443454) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",443454002,443454,referent,,443454000,Cerebral infarction
381591000,17751,"Ischemic stroke events, defined by condition occurrences of Ischemic stroke conceptset occurring between start and end of inpatient or ER visit","[PL 443454003] Ischemic stroke events, defined by condition occurrences of 'Ischemic stroke' conceptset occurring between start and end of inpatient or ER visit",,443454003,443454,,,443454000,Cerebral infarction
